id,komen
667,"Our guide Abe great. Very friendly, organised and informative. We went to places I never would have gone by myself and thoroughly, enjoyed it. All guides along the way were awesome. Accommodation was on the more basic side but still very comfortable."
668,"Discovered Lombok on the second half of our Bali trip and it did not disappoint. Lombok is what I think about when I think about Bali. The snorkeling was incredible! Our tour leader, Yan, was knowledgeable, approachable and hilarious. I would recommend doing both Bali and Lombok if you can but if I had to pick one, Lombok is what I would choose."
669,"If you like the culture of Bali without the traffic chaos and over westernisation, then you are going to love Lombok. This trip offers the opportunity to take in a BIG clean breath of everything that is amazing about this part of the world, and let's you enjoy island life on Gilli Air surrounded by the turtles and coral reefs, soaking up the spectacular sunsets with memories that will last forever."
670,"Just do it. Great value, great food, great service...you will have a great time!!"
671,Great overview of Lombok island
672,"This trip was brilliant for us. We were immensely in both culture and nature. Our guide, Fidel, made the trip for us he was brilliant. A couple more inclusions would have made it even better when got to Gili air but overall a great experience. Thank You Fidel"
673,"Overall our Lombok Discovery trip was just an amazing cultural experience thanks to our very talented, most informative and humble tour guide In Fidel Yuwono. We can’t thank him enough for our time in Lombok."
674,Stay away from Lombok unless you like being woken up at 5am by people chanting and your guide taking endlessly about his religion
675,One of the best trips I’ve been on! I went with a family member and we got to make some amazing memories. Our guide Maman was a huge reason we have a memorable trip! 10/10 recommend.
676,"Great trip, loved exploring Lombok. Our guide yan was excellent. The snorkelling and waterfall were real highlight."
677,"Andy did amazing job. He didn’t pick the hotels. My back is sore, I haven’t slept in 5 nights. The hotels are just above basic. I would send my worst enemy to sleep there."
678,This trip was really enjoyable and if you are thinking of travelling to Indonesia or Bali I'd recommend this trip. We snorkeled in some really beautiful locations and had an amazing tour leader Fidel who looked after us all really well! Thanks for a great travel experience.
679,"This was a trip for my soul. Fidel took care of all the worries of travelling, I was able to relax, enjoy the fantastic company, and learn about a new part of this wonderful planet. Thank you Intrepid - I’ll be back!"
680,"A life-enriching cultural experience in beautiful Lombok, which perfectly showcased Indonesian life in an authentic way and provided a winning combination of countryside living and secluded snorkelling spots for turtle-spotting. The idyllic Gili Air was the best way to end the trip."
681,A good trip for first time visitors to Bali. Guna was a fantastic guide who was informative about all the places we visited.
